date,precipitation_sum,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,wind_speed_10m_mean
2009-03-30,0.01,18.8,26.83,11.48,62.05,3.01
2009-03-31,0.0,21.06,29.98,12.97,46.87,3.6
2009-04-01,6.55,22.14,30.59,14.33,44.91,2.38
2009-04-02,3.07,22.09,28.59,16.45,56.72,3.12
2009-04-03,0.43,21.13,28.12,14.48,56.58,3.01
2009-04-04,0.0,21.46,29.84,14.32,46.5,4.17
2009-04-05,0.07,21.69,29.69,15.87,41.49,2.2
2009-04-06,40.44,16.06,19.37,13.89,74.72,2.39
2009-04-07,3.93,17.02,21.64,13.28,74.23,2.35
2009-04-08,16.53,16.81,21.81,12.39,76.63,2.02
2009-04-09,2.77,17.09,22.62,11.92,68.04,1.62
2009-04-10,0.3,18.65,26.42,10.82,59.12,3.22
2009-04-11,0.0,21.19,29.13,14.54,55.5,3.33
2009-04-12,0.0,23.78,31.52,17.44,53.26,2.5
2009-04-13,0.0,22.62,29.13,16.87,54.7,3.03
2009-04-14,8.67,22.91,30.43,17.14,56.61,3.47
2009-04-15,5.62,20.28,26.44,15.6,68.18,3.69
2009-04-16,0.0,21.3,28.47,15.32,56.6,2.8
2009-04-17,0.0,21.69,30.15,13.89,49.86,3.15
2009-04-18,0.0,23.97,32.73,16.44,45.27,3.76
2009-04-19,0.0,26.46,34.65,17.94,42.35,3.15
2009-04-20,2.04,25.57,32.87,19.85,46.63,2.74
2009-04-21,4.38,23.68,29.99,17.72,55.52,2.4
2009-04-22,0.0,22.12,29.66,15.82,47.7,3.53
2009-04-23,0.0,22.67,30.58,15.31,38.53,3.6
2009-04-24,0.0,22.71,31.59,14.84,38.84,3.71
2009-04-25,0.0,24.16,33.13,15.59,37.09,2.87
2009-04-26,0.02,24.92,33.57,16.38,37.66,3.28
2009-04-27,0.01,26.25,34.47,19.8,39.27,3.71
2009-04-28,0.0,28.21,36.24,21.68,40.59,2.74
2009-04-29,0.07,27.6,36.49,20.75,38.16,3.18
2009-04-30,0.0,27.82,37.4,19.36,36.81,3.16
2009-05-01,0.0,27.16,33.82,20.2,37.42,2.14
2009-05-02,0.16,28.33,37.23,20.36,38.13,3.24
2009-05-03,0.75,27.38,34.67,21.74,44.75,4.44
2009-05-04,23.91,22.87,28.64,18.79,63.34,3.29
2009-05-05,12.11,21.37,26.96,17.02,64.11,2.89
2009-05-06,0.01,23.42,31.62,15.75,54.21,2.91
2009-05-07,0.0,25.32,33.02,17.3,44.27,2.6
2009-05-08,0.0,25.87,32.83,19.66,45.32,2.65
2009-05-09,0.0,26.79,34.08,19.75,45.3,2.92
2009-05-10,2.08,26.28,32.89,19.48,42.51,2.87
2009-05-11,0.0,26.9,35.08,18.75,31.91,2.45
2009-05-12,0.0,27.89,35.33,21.06,28.6,2.39
2009-05-13,0.0,29.71,38.54,19.53,31.94,2.26
2009-05-14,0.0,30.82,39.08,21.34,31.93,2.52
2009-05-15,0.0,30.84,39.18,23.01,28.63,2.68
2009-05-16,0.0,29.9,39.12,19.94,28.92,3.38
2009-05-17,0.0,30.39,40.02,20.41,29.89,3.56
2009-05-18,0.0,31.81,41.43,21.31,28.82,2.97
2009-05-19,0.33,32.0,41.11,23.04,30.89,3.59
2009-05-20,2.09,31.4,39.89,24.66,39.02,2.98
2009-05-21,0.0,31.82,39.96,23.62,33.43,2.85
2009-05-22,0.02,32.31,40.33,24.04,28.96,3.36
2009-05-23,0.0,31.66,39.79,23.08,25.83,2.86
2009-05-24,0.0,31.59,39.7,23.21,23.1,2.23
2009-05-25,0.06,30.75,38.35,24.02,24.54,2.95
2009-05-26,0.0,31.34,39.72,21.46,21.99,3.47
2009-05-27,0.0,32.56,41.54,22.7,15.65,2.75
2009-05-28,0.0,34.03,42.36,23.8,14.08,2.55
2009-05-29,0.0,34.71,42.59,23.9,12.18,2.4
2009-05-30,0.0,34.33,41.23,26.73,11.24,1.49
2009-05-31,0.0,33.08,40.68,23.55,16.02,2.36
2009-06-01,5.89,32.98,38.51,27.02,26.99,1.72
2009-06-02,0.32,32.12,38.92,24.91,35.18,3.02
2009-06-03,0.19,33.35,41.59,24.83,29.38,3.49
2009-06-04,0.31,34.5,42.99,25.91,21.23,3.11
2009-06-05,0.26,34.78,42.58,28.01,17.91,3.41
2009-06-06,9.63,29.3,36.19,22.04,33.26,3.16
2009-06-07,0.03,29.35,37.02,21.16,28.06,3.43
2009-06-08,0.0,30.46,37.75,23.74,23.31,3.13
2009-06-09,0.0,32.31,40.34,22.31,20.49,2.83
2009-06-10,0.0,33.92,41.67,23.3,17.61,2.19
2009-06-11,0.0,34.0,41.78,26.17,17.96,2.67
2009-06-12,0.03,34.24,41.42,25.11,18.46,2.98
2009-06-13,0.02,32.6,38.34,27.59,20.59,2.52
2009-06-14,0.0,33.33,39.77,26.53,21.28,3.91
2009-06-15,3.25,30.3,36.38,24.98,31.46,3.87
2009-06-16,0.44,26.36,30.43,23.37,48.11,2.32
2009-06-17,0.06,25.79,28.89,21.81,47.64,2.14
2009-06-18,0.03,30.35,38.19,20.74,31.41,2.35
2009-06-19,0.0,32.6,39.91,24.78,23.59,2.38
2009-06-20,0.0,32.99,40.46,25.85,19.53,3.16
2009-06-21,0.32,33.67,41.28,24.73,18.62,3.13
2009-06-22,0.0,35.25,42.83,27.75,15.01,2.69
2009-06-23,0.0,35.77,43.47,28.48,13.24,2.52
2009-06-24,0.0,35.78,44.44,25.91,12.72,3.06
2009-06-25,0.0,37.01,44.87,29.41,11.93,2.13
2009-06-26,0.0,37.85,45.06,30.57,14.37,1.83
2009-06-27,0.0,38.3,45.79,30.62,15.51,2.31
2009-06-28,0.0,39.18,46.95,31.28,12.91,2.21
2009-06-29,0.41,39.51,46.2,31.45,13.82,1.69
2009-06-30,4.1,35.96,41.63,29.41,26.28,1.91
2009-07-01,0.49,33.98,40.0,27.18,30.02,2.09
2009-07-02,3.17,32.12,37.75,26.98,32.32,1.95
2009-07-03,3.5,31.09,36.68,24.21,31.53,2.71
2009-07-04,0.27,29.6,36.05,24.01,40.52,2.97
2009-07-05,0.0,31.84,39.61,23.59,31.38,2.65
2009-07-06,0.0,34.54,42.54,25.63,23.33,2.59
2009-07-07,0.0,36.3,44.48,26.83,18.9,2.54
2009-07-08,0.0,36.66,43.78,28.13,19.13,3.28
2009-07-09,0.57,36.65,43.52,29.5,23.36,2.94
2009-07-10,0.18,35.07,41.74,28.44,28.4,2.16
2009-07-11,0.0,35.42,42.68,27.86,30.25,2.07
2009-07-12,1.02,36.28,42.8,29.21,30.11,2.12
2009-07-13,5.01,34.77,40.44,28.75,40.24,2.37
2009-07-14,2.08,33.35,39.23,27.4,41.05,1.92
2009-07-15,0.0,34.79,42.04,27.31,35.14,1.7
2009-07-16,0.0,35.65,42.84,27.86,30.11,2.04
2009-07-17,0.02,36.66,43.15,29.42,29.69,2.1
2009-07-18,18.29,34.1,38.05,29.7,47.01,1.76
2009-07-19,0.14,34.55,40.37,28.14,51.22,2.23
2009-07-20,0.07,35.46,41.45,29.97,47.69,1.65
2009-07-21,2.09,34.58,39.92,29.47,47.87,1.59
2009-07-22,12.5,32.33,36.74,28.44,58.58,1.86
2009-07-23,12.51,30.96,34.34,27.21,59.19,1.27
2009-07-24,1.97,31.43,36.54,26.66,56.73,2.03
2009-07-25,18.44,32.05,36.81,26.8,59.63,1.18
2009-07-26,0.92,33.68,38.74,28.07,55.26,1.4
2009-07-27,9.16,33.29,38.1,28.73,59.66,1.96
2009-07-28,24.04,30.33,34.57,26.49,70.16,3.11
2009-07-29,6.79,29.85,35.37,24.82,69.2,1.99
2009-07-30,3.89,30.51,35.88,25.53,64.54,1.69
2009-07-31,5.32,30.69,35.55,25.87,64.92,1.49
2009-08-01,0.45,31.79,36.83,26.77,62.63,1.27
2009-08-02,3.51,32.93,38.45,27.73,58.05,1.65
2009-08-03,0.02,33.56,39.45,28.44,54.74,1.64
2009-08-04,0.0,33.94,40.45,28.3,49.97,1.83
2009-08-05,0.08,33.17,39.77,26.68,51.42,2.15
2009-08-06,7.04,33.01,38.35,27.5,56.9,1.88
2009-08-07,5.23,31.76,36.9,26.98,58.9,1.87
2009-08-08,0.0,32.31,37.88,26.86,54.47,1.54
2009-08-09,2.37,32.26,36.92,27.23,57.21,1.6
2009-08-10,7.53,32.55,37.15,27.75,58.3,1.52
2009-08-11,0.42,32.84,38.08,27.88,58.0,1.4
2009-08-12,0.0,33.01,39.05,27.35,56.17,1.58
2009-08-13,0.0,33.46,40.03,27.29,55.82,1.56
2009-08-14,0.84,33.49,39.5,28.25,53.86,2.09
2009-08-15,17.56,31.71,36.13,27.89,62.33,2.56
2009-08-16,41.84,27.78,31.63,25.02,81.44,3.98
2009-08-17,15.17,27.96,32.31,24.25,78.45,2.61
2009-08-18,10.77,28.27,32.26,24.47,75.98,1.83
2009-08-19,1.16,27.9,32.02,23.97,71.34,1.68
2009-08-20,0.0,28.32,33.33,22.22,61.34,1.21
2009-08-21,0.67,28.1,32.55,22.04,59.74,2.21
2009-08-22,0.46,28.74,33.78,22.6,60.81,1.94
2009-08-23,0.0,29.56,34.87,23.38,57.46,1.15
2009-08-24,0.0,30.03,35.83,23.02,52.19,1.66
2009-08-25,2.26,29.51,35.14,23.41,59.18,1.9
2009-08-26,9.68,26.82,30.11,24.09,74.07,1.95
2009-08-27,0.0,28.65,34.43,22.64,62.98,1.9
2009-08-28,0.0,30.06,35.7,23.17,55.74,1.28
2009-08-29,0.0,30.64,35.36,25.37,54.55,1.16
2009-08-30,10.93,29.47,34.26,25.13,66.23,2.11
2009-08-31,3.72,28.17,33.2,23.94,72.89,2.29
2009-09-01,0.23,28.41,33.48,23.11,67.31,1.26
2009-09-02,12.09,27.9,31.94,24.15,68.36,1.76
2009-09-03,11.08,26.12,29.86,23.03,77.96,2.89
2009-09-04,0.01,26.21,32.63,19.62,60.92,2.03
2009-09-05,0.0,26.99,33.27,19.07,45.84,1.98
2009-09-06,0.0,27.48,34.1,19.91,47.68,1.79
2009-09-07,0.0,27.67,34.44,20.98,48.65,2.11
2009-09-08,0.0,28.55,35.04,21.59,42.74,1.93
2009-09-09,0.0,27.48,34.83,20.25,47.97,2.06
2009-09-10,0.0,27.91,34.88,22.27,46.31,2.41
2009-09-11,1.29,27.67,34.17,20.99,52.17,1.71
2009-09-12,0.21,28.03,34.04,21.82,57.02,1.65
2009-09-13,0.0,28.22,34.78,22.31,54.96,2.23
2009-09-14,0.0,28.78,36.01,21.96,51.32,2.16
2009-09-15,0.0,28.58,35.21,22.33,49.99,1.74
2009-09-16,12.1,27.48,33.63,21.09,54.08,1.68
2009-09-17,0.0,28.44,35.14,21.49,49.11,1.87
2009-09-18,0.0,28.79,36.29,21.36,47.13,2.24
2009-09-19,0.0,29.78,37.28,21.64,42.08,1.96
2009-09-20,0.0,29.62,36.17,22.71,44.59,1.88
2009-09-21,0.0,29.7,35.76,22.96,51.98,1.69
2009-09-22,0.0,30.59,36.4,25.4,53.96,1.56
2009-09-23,0.0,30.86,37.65,24.34,45.36,1.63
2009-09-24,0.0,30.05,37.06,22.93,45.32,2.16
2009-09-25,0.0,29.93,37.93,23.48,48.38,2.52
2009-09-26,0.0,28.61,34.93,22.79,55.03,2.72
2009-09-27,0.03,29.04,35.24,22.62,52.24,1.86
2009-09-28,0.0,29.39,36.83,23.14,48.24,2.14
2009-09-29,0.0,29.92,37.42,21.99,38.38,1.56
2009-09-30,0.0,28.86,37.1,21.14,41.03,2.02
2009-10-01,0.0,28.81,36.0,21.04,41.78,1.91
2009-10-02,0.0,29.22,36.16,22.09,44.08,1.78
2009-10-03,0.19,28.84,35.61,22.44,47.65,1.65
2009-10-04,8.84,25.58,30.97,20.93,61.38,2.25
2009-10-05,0.02,25.65,32.03,19.33,53.47,1.83
2009-10-06,0.0,25.5,32.56,20.46,52.84,2.44
2009-10-07,0.0,25.52,33.22,18.94,45.32,2.43
2009-10-08,0.08,25.86,33.27,18.36,39.1,2.07
2009-10-09,0.03,25.17,31.86,20.36,35.96,1.68
2009-10-10,0.0,23.88,32.6,16.84,37.63,2.65
2009-10-11,0.0,24.1,32.9,15.87,31.46,2.87
2009-10-12,0.0,24.53,32.92,16.89,29.25,2.56
2009-10-13,0.0,24.61,32.95,17.18,28.68,2.45
2009-10-14,0.05,23.92,32.51,16.72,30.16,2.51
2009-10-15,0.04,24.25,32.64,18.5,29.72,2.1
2009-10-16,0.0,24.06,32.3,18.29,27.37,2.43
2009-10-17,0.0,24.14,31.87,17.41,25.28,2.57
2009-10-18,0.0,22.98,31.33,15.75,27.39,2.34
2009-10-19,0.0,22.79,31.01,15.63,28.58,2.75
2009-10-20,0.0,23.32,31.05,16.25,22.73,2.25
2009-10-21,0.0,22.77,30.53,17.08,20.54,2.02
2009-10-22,0.0,21.89,30.92,14.71,20.04,2.35
2009-10-23,0.0,21.66,30.23,15.07,17.93,2.52
2009-10-24,0.0,21.61,29.79,15.98,14.27,2.31
2009-10-25,0.0,20.68,29.66,13.35,13.93,2.53
2009-10-26,0.0,20.39,30.11,12.2,14.74,2.97
2009-10-27,0.0,21.3,29.9,13.96,13.89,2.46
2009-10-28,0.0,20.32,27.04,15.43,17.84,2.32
2009-10-29,0.0,20.97,29.59,14.76,29.14,3.52
2009-10-30,0.0,21.07,30.66,14.15,24.51,3.59
2009-10-31,0.0,23.13,31.79,15.97,19.39,2.24
2009-11-01,0.02,22.23,30.67,14.86,23.34,2.52
2009-11-02,0.0,22.16,30.87,15.42,24.15,2.5
2009-11-03,0.0,21.19,26.14,17.16,31.67,1.93
2009-11-04,0.0,22.67,30.51,16.07,28.08,2.02
2009-11-05,0.0,22.79,29.59,16.46,25.46,1.67
2009-11-06,0.02,22.3,29.54,16.71,26.73,1.8
2009-11-07,0.0,21.51,28.36,16.25,27.92,2.12
2009-11-08,0.71,19.24,25.55,15.78,33.69,2.27
2009-11-09,2.15,17.01,22.73,13.0,47.82,3.59
2009-11-10,6.66,14.59,21.94,9.89,48.11,3.67
2009-11-11,0.0,15.15,26.85,6.5,30.74,3.58
2009-11-12,0.0,17.02,27.61,8.67,25.71,2.88
2009-11-13,0.0,17.54,26.29,11.37,32.98,2.55
2009-11-14,0.0,17.5,26.18,12.16,39.28,2.71
2009-11-15,0.0,17.0,25.02,10.7,38.33,2.16
2009-11-16,0.01,17.61,24.49,12.28,33.14,1.63
2009-11-17,0.0,16.19,23.49,11.78,36.34,2.04
2009-11-18,0.0,14.88,22.63,10.29,32.0,3.4
2009-11-19,0.0,14.06,23.93,7.58,23.99,3.83
2009-11-20,0.0,15.01,24.66,6.7,17.02,2.56
2009-11-21,0.0,16.37,25.65,10.23,18.03,2.38
2009-11-22,0.0,15.54,24.57,9.43,23.44,2.31
2009-11-23,0.0,15.25,23.34,9.56,24.71,1.98
2009-11-24,0.11,15.87,24.55,10.69,30.59,2.43
2009-11-25,1.38,14.69,21.51,10.72,42.14,2.68
2009-11-26,0.06,13.7,22.47,8.44,39.76,3.47
2009-11-27,0.0,14.49,22.99,9.22,23.94,2.2
2009-11-28,0.0,17.03,24.89,11.74,20.79,2.18
2009-11-29,0.0,16.86,26.29,10.94,26.68,3.01
2009-11-30,0.0,18.73,26.03,13.34,22.34,1.65
2009-12-01,0.0,17.64,25.79,12.38,25.72,2.13
2009-12-02,0.0,17.37,26.6,12.5,31.7,2.69
2009-12-03,0.0,17.06,23.06,12.84,29.57,1.89
2009-12-04,0.0,16.16,23.74,9.79,31.65,2.44
2009-12-05,1.06,14.77,21.82,9.54,39.54,3.55
2009-12-06,0.67,13.32,20.97,9.4,46.02,2.17
2009-12-07,0.0,13.16,21.92,7.66,33.32,2.14
2009-12-08,0.0,13.87,21.28,8.62,23.77,1.92
2009-12-09,0.77,14.17,19.0,10.69,29.52,1.85
2009-12-10,0.45,13.34,19.3,9.02,52.68,2.68
2009-12-11,0.0,12.9,20.93,7.68,52.81,2.85
2009-12-12,0.0,13.73,18.83,9.72,35.58,1.54
2009-12-13,0.0,13.19,21.72,7.52,40.38,2.46
2009-12-14,0.0,13.1,20.69,7.54,34.78,2.05
2009-12-15,0.0,14.79,22.28,10.21,36.02,2.23
2009-12-16,0.0,13.26,21.69,8.49,37.79,2.56
2009-12-17,0.03,13.69,21.95,7.93,32.54,2.38
2009-12-18,0.01,13.89,23.03,8.62,24.83,2.68
2009-12-19,0.0,13.39,22.19,6.17,21.98,2.34
2009-12-20,0.0,12.32,17.34,6.99,28.69,1.6
2009-12-21,0.0,11.66,20.08,6.75,39.16,2.87
2009-12-22,0.0,12.58,21.27,6.76,25.64,2.44
2009-12-23,0.0,13.4,21.15,9.7,20.47,2.38
2009-12-24,0.0,12.19,21.75,7.32,19.23,2.67
2009-12-25,0.0,12.51,21.6,6.68,16.01,2.65
2009-12-26,0.0,13.25,20.63,8.86,16.22,1.97
2009-12-27,0.0,11.95,16.94,8.55,20.06,1.69
2009-12-28,0.0,12.11,20.01,7.04,20.24,1.94
2009-12-29,0.0,12.49,20.84,6.38,21.42,2.42
2009-12-30,0.0,13.2,21.16,8.91,25.45,2.3
2009-12-31,0.0,12.48,20.25,7.15,25.53,2.49
2010-01-01,0.0,13.13,21.16,8.41,18.49,2.28
2010-01-02,0.0,12.42,20.96,7.28,21.32,2.15
2010-01-03,0.28,10.34,13.78,5.86,37.74,1.39
2010-01-04,0.0,9.19,17.94,3.55,48.65,3.87
2010-01-05,0.0,12.24,22.52,4.97,25.97,3.24
2010-01-06,0.0,14.09,23.27,7.62,16.09,2.31
2010-01-07,0.0,12.88,20.93,7.77,17.68,1.82
2010-01-08,0.0,12.02,20.31,7.39,17.52,1.63
2010-01-09,0.0,12.3,20.72,7.82,17.23,2.33
2010-01-10,0.0,12.52,21.8,7.9,17.24,2.64
2010-01-11,0.0,12.29,21.43,7.81,13.85,2.5
2010-01-12,0.0,11.98,20.46,7.33,13.26,1.84
2010-01-13,0.0,12.01,19.62,6.71,13.59,2.24
2010-01-14,0.0,10.33,19.38,5.25,15.75,3.19
2010-01-15,0.0,13.44,22.52,7.34,13.31,2.45
2010-01-16,0.0,14.21,23.4,8.26,14.26,2.64
2010-01-17,0.0,15.05,23.32,9.66,15.21,2.04
2010-01-18,0.0,14.28,21.69,8.97,15.81,1.77
2010-01-19,0.0,13.37,21.76,7.49,17.48,2.23
2010-01-20,0.0,14.86,23.3,9.22,17.19,1.82
2010-01-21,0.0,15.15,23.77,9.97,18.91,2.44
2010-01-22,0.37,14.94,22.73,8.39,24.7,2.01
2010-01-23,0.0,14.45,23.08,7.84,31.16,2.51
2010-01-24,0.0,15.35,23.08,9.36,27.49,1.91
2010-01-25,0.0,15.18,23.43,10.48,28.15,2.54
2010-01-26,0.0,16.01,24.02,9.02,23.27,1.88
2010-01-27,0.29,16.5,23.33,10.52,21.71,1.84
2010-01-28,8.29,13.86,20.74,8.05,30.27,2.63
2010-01-29,43.9,11.65,17.39,7.18,71.06,3.4
2010-01-30,0.0,11.21,20.4,5.61,51.36,3.33
2010-01-31,0.0,13.12,20.11,7.7,35.82,1.73
2010-02-01,0.0,12.19,19.57,7.16,42.46,2.03
2010-02-02,0.0,11.87,19.74,6.58,43.03,2.47
2010-02-03,0.0,11.49,19.3,7.06,42.49,2.71
2010-02-04,0.0,13.21,21.2,7.59,44.46,2.87
2010-02-05,8.19,12.74,20.6,9.49,62.29,2.88
2010-02-06,1.39,12.96,18.34,9.77,74.91,2.84
2010-02-07,8.83,12.37,16.22,10.51,82.89,4.09
2010-02-08,57.55,12.38,14.99,11.13,90.31,7.33
2010-02-09,6.85,10.02,14.91,5.64,69.29,3.33
2010-02-10,1.18,8.39,16.7,0.86,55.38,2.56
2010-02-11,0.0,9.75,15.15,3.45,58.02,1.9
2010-02-12,0.04,12.81,18.0,8.44,60.54,1.95
2010-02-13,0.01,11.95,18.17,6.43,58.24,2.32
2010-02-14,1.56,11.72,18.03,6.97,56.49,2.0
2010-02-15,13.14,11.0,16.59,7.0,67.72,4.18
2010-02-16,0.15,9.74,16.15,4.41,61.58,2.47
2010-02-17,0.02,10.55,19.2,4.42,57.58,3.56
2010-02-18,0.0,10.65,19.8,2.8,47.7,3.36
2010-02-19,0.0,12.99,21.69,6.3,47.66,2.92
2010-02-20,0.0,13.69,22.99,6.09,51.8,3.36
2010-02-21,0.0,16.7,25.29,8.95,50.24,2.84
2010-02-22,0.0,15.81,22.03,10.7,56.54,2.62
2010-02-23,0.12,16.58,22.74,10.45,54.39,1.94
2010-02-24,4.67,15.51,22.58,10.33,66.07,2.5
2010-02-25,8.58,14.5,19.38,10.4,69.98,2.4
2010-02-26,3.77,15.77,21.38,10.81,71.16,2.42
2010-02-27,0.13,16.75,23.29,11.07,70.71,2.44
2010-02-28,7.67,17.62,25.11,12.05,68.39,2.91
2010-03-01,6.85,17.41,22.58,13.27,75.37,3.58
2010-03-02,0.0,16.15,24.1,10.08,60.41,3.85
2010-03-03,1.65,15.04,20.72,11.22,63.36,3.12
2010-03-04,0.42,14.56,19.82,8.86,71.25,2.73
2010-03-05,0.0,15.52,22.82,9.68,62.94,2.93
2010-03-06,4.04,12.46,18.55,8.16,68.29,2.74
2010-03-07,0.02,15.25,22.35,9.45,65.91,2.13
2010-03-08,0.0,17.7,24.81,12.15,55.48,2.57
2010-03-09,0.0,17.27,25.22,10.05,50.81,2.89
2010-03-10,0.64,18.35,26.91,10.31,48.65,2.61
2010-03-11,0.0,19.59,27.13,11.97,47.45,2.5
2010-03-12,0.0,19.96,27.51,13.03,49.82,2.66
2010-03-13,0.0,20.19,28.4,13.05,52.23,2.72
2010-03-14,0.0,20.86,28.67,13.58,48.81,2.98
2010-03-15,0.0,22.83,30.98,15.55,40.13,2.36
2010-03-16,0.0,22.7,31.6,14.41,43.51,2.58
2010-03-17,0.0,22.35,31.09,14.27,47.17,2.63
2010-03-18,0.0,23.1,31.36,15.34,48.18,2.63
2010-03-19,0.0,24.48,32.68,17.04,46.36,2.38
2010-03-20,0.0,24.85,33.3,16.85,46.62,2.48
2010-03-21,0.01,25.61,33.68,18.73,43.9,2.69
2010-03-22,0.55,24.36,33.27,17.81,44.38,3.67
2010-03-23,0.07,24.59,33.14,17.57,39.1,3.42
2010-03-24,0.0,25.14,33.31,18.52,35.39,2.05
2010-03-25,0.0,25.64,33.66,17.93,36.94,1.93
2010-03-26,0.0,24.36,33.17,16.46,41.15,3.72
2010-03-27,7.51,23.04,31.71,15.64,46.65,3.07
2010-03-28,0.0,24.58,32.7,17.06,42.2,2.97
2010-03-29,14.49,25.78,33.41,18.12,39.31,2.27
2010-03-30,3.06,24.31,30.64,17.98,42.53,2.59
2010-03-31,0.08,23.23,31.44,17.36,43.55,2.83
2010-04-01,0.0,22.96,30.79,16.61,36.47,2.47
2010-04-02,0.21,22.39,31.09,14.24,41.98,2.79
2010-04-03,1.44,23.44,30.55,16.01,42.66,2.34
2010-04-04,0.17,24.15,32.19,16.21,45.48,2.58
2010-04-05,0.02,24.03,31.94,17.19,38.74,3.11
2010-04-06,0.0,24.51,33.26,15.45,32.99,3.48
2010-04-07,0.0,25.96,34.97,18.19,31.18,2.49
2010-04-08,0.0,26.52,35.46,17.94,33.56,2.74
2010-04-09,0.0,26.71,35.3,19.23,38.69,3.43
2010-04-10,0.0,28.07,35.35,20.85,35.47,2.25
2010-04-11,0.62,27.46,36.29,21.17,40.09,4.45
2010-04-12,0.06,26.83,34.29,20.55,41.9,3.81
2010-04-13,0.07,26.27,35.44,17.8,38.91,3.5
2010-04-14,0.0,27.76,37.32,18.2,31.78,3.23
2010-04-15,0.0,28.85,38.81,19.48,30.54,2.75
2010-04-16,0.0,29.88,38.21,22.05,34.27,2.47
2010-04-17,0.0,30.61,39.44,22.94,35.21,3.14
2010-04-18,4.03,29.93,37.3,24.33,41.72,4.38
2010-04-19,5.15,29.19,36.64,23.07,44.31,2.42
2010-04-20,0.84,29.23,37.21,22.35,37.43,2.49
2010-04-21,4.34,26.27,33.44,19.54,41.99,2.75
2010-04-22,0.41,24.14,32.46,16.63,40.76,3.26
2010-04-23,0.01,25.2,32.9,18.15,36.26,3.07
2010-04-24,0.0,26.71,34.61,18.38,30.61,2.49
2010-04-25,0.0,27.58,36.81,18.36,29.16,3.22
2010-04-26,0.0,28.78,37.97,19.41,28.89,2.93
2010-04-27,0.55,29.54,36.53,22.78,38.1,2.77
2010-04-28,20.05,28.27,35.4,20.83,46.0,3.1
2010-04-29,0.02,29.66,36.73,21.57,37.88,1.71
2010-04-30,0.16,28.15,36.04,21.17,41.02,3.65
2010-05-01,1.24,28.38,36.26,22.11,45.62,2.73
2010-05-02,0.0,29.5,38.38,20.51,34.68,2.88
2010-05-03,0.0,30.85,39.76,20.95,31.68,2.87
2010-05-04,0.42,30.93,38.57,24.7,34.51,2.86
2010-05-05,5.26,25.09,29.26,21.19,60.42,3.29
2010-05-06,0.35,27.03,33.08,19.89,52.55,1.96
2010-05-07,12.59,26.28,31.63,22.27,57.18,1.62
2010-05-08,4.66,27.47,32.84,22.23,47.21,1.77
2010-05-09,0.01,28.45,35.6,20.18,41.73,2.56
2010-05-10,2.72,28.62,36.25,20.78,42.29,2.58
2010-05-11,0.0,29.37,36.05,23.19,36.13,2.17
2010-05-12,1.36,30.19,37.53,24.05,30.93,2.19
2010-05-13,2.62,27.91,35.13,21.97,38.86,3.58
2010-05-14,0.1,29.68,37.09,21.99,32.44,2.23
2010-05-15,0.01,30.25,38.64,21.76,28.55,2.01
2010-05-16,0.0,31.99,40.53,22.0,25.5,2.79
2010-05-17,0.81,30.28,36.22,25.85,33.17,3.97
2010-05-18,0.65,30.72,38.0,23.96,34.41,2.26
2010-05-19,0.29,29.76,37.07,23.74,27.79,2.91
2010-05-20,0.0,30.75,39.48,23.05,19.19,2.96
2010-05-21,0.0,33.08,42.68,22.45,16.28,2.38
2010-05-22,0.02,34.34,43.58,24.45,16.25,4.04
2010-05-23,0.51,34.03,42.21,27.15,20.67,3.85
2010-05-24,0.0,34.35,43.2,26.27,15.21,4.18
2010-05-25,0.0,34.91,44.29,26.27,8.93,3.87
2010-05-26,0.0,36.1,45.33,25.1,10.05,4.49
2010-05-27,0.45,37.06,46.16,27.87,10.72,4.69
2010-05-28,5.08,33.01,40.55,25.6,22.25,3.53
2010-05-29,0.28,31.08,38.67,23.24,23.82,2.36
2010-05-30,0.86,31.93,39.73,23.38,19.29,2.78
2010-05-31,0.0,34.25,42.62,23.35,14.17,2.29
2010-06-01,0.0,34.62,43.04,24.55,14.22,2.26
2010-06-02,0.01,35.22,42.33,27.49,16.42,2.23
2010-06-03,2.26,33.77,41.27,26.09,25.57,3.94
2010-06-04,8.65,28.91,37.2,22.08,46.18,4.29
2010-06-05,0.17,28.4,35.37,21.33,37.74,2.31
2010-06-06,0.06,29.93,37.77,20.34,26.92,1.97
2010-06-07,0.27,30.27,37.86,22.49,27.04,2.5
2010-06-08,7.1,28.95,35.61,21.87,45.04,2.3
2010-06-09,1.07,28.28,34.56,23.35,45.91,2.47
2010-06-10,0.23,29.91,37.61,21.31,37.1,1.96
2010-06-11,0.06,32.57,40.15,24.34,31.03,2.42
2010-06-12,1.22,33.63,41.15,26.72,29.94,2.65
2010-06-13,0.76,33.89,40.63,25.85,25.74,2.64
2010-06-14,0.05,33.81,40.06,26.22,23.36,2.41
2010-06-15,0.08,32.2,36.49,28.01,25.56,1.3
2010-06-16,2.78,31.18,36.81,25.22,33.13,2.22
2010-06-17,0.01,31.1,37.95,25.7,32.82,2.38
2010-06-18,0.0,33.39,41.69,24.7,26.0,3.14
2010-06-19,0.0,35.72,44.06,26.42,21.0,3.01
2010-06-20,0.0,37.76,45.67,27.44,17.3,2.97
2010-06-21,0.0,38.89,46.5,30.13,15.05,2.34
